userid,label,friends/follower,inf,type1,type2,type3,times,,,,,,,,,,,
73034688,1,7.527777778,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
73036679,1,3.747572816,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
73047988,1,8.719298246,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
73049791,1,8.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
73050841,1,6.709302326,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
73246645,1,6.181818182,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1
73309978,1,8.214285714,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0
73533563,1,1.719298246,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
73655562,1,0.681233933,0,0.927272727,0.054545455,0.018181818,0,0,1,1,1,0,0,0,0,1,0,1
73851157,1,6.666666667,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
73851368,1,5.833333333,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
73855074,1,3.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
73912791,1,2.662686567,0,0.366666667,0.05,0.583333333,1,0,1,0,0,0,0,0,0,1,0,1
74120658,1,5.850746269,0,0.719101124,0.003745318,0.277153558,0,0,0,0,0,0,0,0,1,1,1,1
74207391,1,5.012820513,0,0.694117647,0.035294118,0.270588235,0,0,0,0,0,0,0,1,1,1,1,1
74248550,1,2,0,0.865384615,0,0.134615385,0,0,0,0,0,0,0,0,1,1,1,1
74389659,1,5.816513761,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74394852,1,6.087912088,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
74398201,1,1.502880658,0,0.56846473,0.423236515,0.008298755,0,0,0,0,1,1,0,1,0,0,0,0
74521963,1,3.944444444,0,0.944444444,0.055555556,0,0,0,0,0,0,0,0,0,1,1,1,1
74571520,1,2.561674009,0,0.763157895,0.013157895,0.223684211,0,0,0,0,0,0,1,1,1,1,0,0
74625641,1,6.48,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,1
74630038,1,0.733625387,0,0.5071875,0.021875,0.4709375,0,0,1,0,0,0,0,1,1,1,1,0
74838726,1,3.103174603,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74838739,1,2.988372093,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74843444,1,3.158940397,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
74995296,1,19.4,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0
75142460,1,5.509615385,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
75142736,1,5.495495495,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
75147970,1,2.852459016,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
75266711,1,1.039285714,0,0.878504673,0,0.121495327,0,0,0,0,0,0,1,1,0,0,0,1
75401652,1,4.541666667,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75402052,1,3.116564417,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75402827,1,4.944954128,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75408753,1,3.472440945,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
75409380,1,5.02173913,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
75409463,1,6.144736842,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
75410583,1,6.036144578,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
75417623,1,2.514705882,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
75418551,1,2.636363636,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75662386,1,1.341584158,0,0.670634921,0.003968254,0.325396825,1,1,0,0,0,0,0,0,0,1,1,1
75725093,1,2.875,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
75726046,1,3.173333333,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
75727230,1,3.24137931,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
75727639,1,3.614814815,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
75737315,1,3.042944785,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
75738114,1,3.168831169,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
76162004,1,4.454054054,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1
76521735,1,4.177730193,0,0.8,0.072727273,0.127272727,0,1,0,0,0,0,0,1,1,1,1,1
76530984,1,5.573033708,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
76540531,1,6.456521739,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76737596,1,2.264705882,0,0.891891892,0.108108108,0,0,0,0,0,0,0,0,1,0,0,1,1
76793185,1,2.052029136,0,0.894459103,0,0.105540897,1,1,0,0,0,0,0,0,0,0,1,0
77161645,1,6.166666667,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
77162208,1,6.294736842,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
77163161,1,5.825688073,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
77172872,1,5.718181818,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
77172901,1,4.927536232,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
77493116,1,7,0,0.95,0,0.05,1,1,1,0,0,0,0,0,1,0,1,1
77667232,1,6.340206186,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
77670969,1,6.121495327,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
78130353,1,4.285714286,0,0.944444444,0.055555556,0,0,0,0,0,0,0,0,1,0,1,1,1
78388415,1,3.065849923,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1
78467438,1,1,0,0.93877551,0.06122449,0,1,1,0,0,0,0,0,0,1,1,1,1
78633514,1,7.412698413,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
78920682,1,1.430906389,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1
78952944,1,0.746340013,0,0.5890625,0.0221875,0.38875,1,1,1,0,0,0,0,0,1,1,1,1
79057338,1,5.333333333,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
79081917,1,5.221238938,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
79087428,1,2.254360465,0,0.954751131,0,0.045248869,1,0,1,0,0,0,0,0,1,1,1,1
79104032,1,5.6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
79349920,1,3.7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
79350470,1,3.615384615,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
79354097,1,3.6328125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
79354105,1,3.626760563,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
79355209,1,4.204379562,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
79355737,1,4.324324324,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
79359790,1,4.057971014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
79361616,1,3.45177665,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
79362498,1,3.443786982,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
79362510,1,3.675,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
79362888,1,2.881818182,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
79434733,1,5.319148936,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
79434900,1,4.777027027,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
79443295,1,5.105263158,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
79482809,1,1.165326633,0,0.98625,0,0.01375,1,0,0,0,0,0,0,0,1,0,1,1
79486091,1,3.967741935,0,0.909090909,0,0.090909091,1,0,1,0,0,0,0,1,1,1,1,1
79731455,1,1.678431373,0,0.656804734,0.266272189,0.076923077,1,0,1,0,0,0,0,0,1,0,1,1
79966861,1,5.967741935,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80083930,1,1.912451362,0,0.502145923,0.049356223,0.448497854,1,1,0,0,0,0,0,0,0,1,1,1
80175482,1,2.453431373,0,0.627968338,0.005277045,0.366754617,1,1,1,0,0,0,0,0,0,0,0,1
80269221,1,3.25,0,0.666666667,0.03030303,0.303030303,0,0,0,0,0,1,1,0,1,1,1,1
80345479,1,1.068322981,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
80484328,1,1.385207101,0,0.981481481,0.018518519,0,1,0,1,0,0,0,0,0,1,0,1,1
80525033,1,4.741071429,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
80529847,1,5.604166667,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
80737089,1,3.245901639,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
80737630,1,3.573770492,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
80958679,1,2.496183206,0,0.5,0.5,0,0,0,0,0,0,0,0,0,1,1,1,1
81056104,1,5.338983051,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
81059978,1,4.847457627,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
81060745,1,5.310344828,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
81061767,1,6.393617021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
81167512,1,1.85088634,0,0.814345992,0,0.185654008,0,1,0,0,0,0,0,0,0,1,1,1
81396875,1,4.644736842,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
81473733,1,2.157303371,0,0.81971831,0.005633803,0.174647887,1,1,0,0,0,0,1,1,0,0,0,1
81939329,1,1.128096995,0,0.988399072,0.011600928,0,1,0,0,0,1,1,0,1,0,1,0,1
82100038,1,1.147168161,0,0.990430622,0.009569378,0,0,1,1,0,1,1,0,0,1,0,0,1
82366792,1,5.418803419,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
82388225,1,5.344537815,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
82404691,1,10.25490196,0,0.941176471,0,0.058823529,0,0,0,0,1,0,0,0,0,1,1,1
82503451,1,18.05714286,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
82792501,1,1.744313012,0,0.566666667,0.433333333,0,1,0,0,0,0,0,0,0,1,1,1,1
82797109,1,2.823964497,0,0.769230769,0.230769231,0,0,0,1,0,0,0,0,1,0,1,1,0
82891353,1,1.69828365,0,0.606060606,0.393939394,0,0,1,0,0,0,0,0,0,1,1,1,1
82999634,1,2.713636364,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
83010740,1,1.795608108,0,0.851351351,0.135135135,0.013513514,1,1,0,0,0,0,1,0,0,0,0,1
83105227,1,2.434402332,0,0.842105263,0.144736842,0.013157895,1,1,0,0,0,0,0,0,0,0,0,1
83111557,1,8.758064516,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0
83146524,1,2.257046223,0,0.440384615,0.05,0.509615385,1,1,0,0,0,0,0,1,1,1,1,0
83210368,1,2.62035225,0,0.980263158,0,0.019736842,1,1,0,0,0,0,1,1,0,0,1,0
83222486,1,4.363207547,0,0.875,0.041666667,0.083333333,0,1,0,0,0,0,1,0,1,0,1,1
83409327,1,2.849354376,0,0.90625,0.03125,0.0625,1,1,0,0,0,0,0,0,1,1,1,1
83429766,1,4.767272727,0,0.966666667,0,0.033333333,0,0,0,0,0,0,0,1,1,1,1,1
83538096,1,1.333908542,0,0.920930233,0,0.079069767,0,0,1,1,1,1,0,1,1,1,0,0
83898153,1,1.73183391,0,0.734545455,0.003636364,0.261818182,0,0,0,0,0,0,0,1,0,1,1,1
84296691,1,11.44,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
84325988,1,2.388040712,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1
84358478,1,1.661431065,0,0.6,0.4,0,0,0,0,0,0,0,0,0,1,1,1,0
84359256,1,1.765536723,0,0.56,0.44,0,0,0,1,0,0,0,0,0,1,1,1,0
84562398,1,3.546938776,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
84602929,1,3.698996656,0,0.9765625,0.0078125,0.015625,0,0,0,0,0,1,1,0,1,1,1,1
84636471,1,1.611774744,0,0.551724138,0.448275862,0,1,0,0,0,0,0,0,0,1,1,1,1
84640693,1,2.930047695,0,0.641025641,0.358974359,0,0,0,0,0,0,0,0,0,0,1,1,1
84882502,1,1.25711275,0,0.858369099,0.002145923,0.139484979,1,1,1,1,0,0,0,0,0,0,0,1
84984239,1,3.938848921,0,0.783333333,0.016666667,0.2,0,1,0,0,0,0,0,0,1,0,1,0
85126240,1,1.633832976,0,0.5,0,0.5,0,0,0,0,0,0,0,1,1,1,1,1
85630245,1,1.3090301,0,0.803921569,0.025326797,0.170751634,1,1,0,0,0,0,1,1,1,1,1,1
85680723,1,1.551612903,0,0.586206897,0.413793103,0,0,0,0,0,0,0,0,0,1,1,1,0
85870769,1,1.9,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1
85889181,1,2.539765319,0,0.717948718,0.282051282,0,1,0,0,0,0,0,0,0,0,1,1,1
86046764,1,4.642857143,0,0.99537037,0,0.00462963,0,0,1,0,0,0,0,1,1,0,0,1
86085195,1,0.944734098,0,0.984375,0,0.015625,0,1,0,0,0,1,1,1,1,0,0,0
86127210,1,4.841584158,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
86194694,1,2.293611794,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1
86341770,1,2.312267658,0,1,0,0,0,0,1,1,1,0,1,1,0,1,1,1
86402705,1,2.34375,0,0.924137931,0.04137931,0.034482759,1,1,0,0,0,0,0,1,0,0,1,1
86517226,1,4.24742268,0,0.883211679,0,0.116788321,0,0,0,0,1,0,1,1,1,0,1,0
86545217,1,2.78280543,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1
86613061,1,4.295081967,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1
86710751,1,1.597392013,0,0.519480519,0.064935065,0.415584416,0,0,1,1,0,0,0,0,1,0,1,1
86720894,1,2.441281139,0,0.946902655,0,0.053097345,0,0,0,0,1,0,0,1,1,0,1,1
86752580,1,2.631432545,0,0.97979798,0,0.02020202,0,0,0,1,1,0,0,0,1,1,0,1
86866954,1,1.219178082,0,0.999375,0.0003125,0.0003125,0,0,1,1,0,1,1,1,1,0,0,0
86976268,1,2.658536585,0,0.960629921,0,0.039370079,1,0,1,0,0,0,0,1,1,1,1,1
86979841,1,2.72875817,0,0.990049751,0.004975124,0.004975124,0,0,1,0,0,0,0,1,1,0,0,1
87077384,1,4.504132231,0,0.991489362,0,0.008510638,0,0,1,0,0,1,0,1,0,1,1,1
87222319,1,2.777202073,0,0.896825397,0.007936508,0.095238095,0,0,1,0,0,0,0,0,1,1,1,1
87245044,1,2.653846154,0,0.978378378,0,0.021621622,0,0,1,0,0,0,0,1,0,1,1,1
87504612,1,2.059866962,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1
87539145,1,2.299877601,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
87583795,1,6.201754386,0,0.76171875,0,0.23828125,0,0,1,0,0,0,0,0,0,1,1,0
87742754,1,4.358333333,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1
88004842,1,0.780487805,0,0.830188679,0,0.169811321,1,0,0,0,0,0,0,1,1,1,1,1
88105950,1,1.789587852,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
88161726,1,3,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1
88425140,1,5.449324324,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
88879751,1,1.858070501,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0
89316576,1,4.2125,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
89694639,1,2.47311828,0,0.98467433,0,0.01532567,0,0,0,1,0,0,0,1,1,1,1,1
90065361,1,1.833976834,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0
90211549,1,4.038997214,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
90544786,1,3.652920962,0,0.636363636,0.363636364,0,1,0,0,0,0,0,0,0,0,1,1,1
90651624,1,1.40191036,0,0.710526316,0.289473684,0,0,0,0,0,0,0,0,0,0,1,1,1
90659346,1,1.731015554,0,0.722222222,0.277777778,0,0,0,0,0,0,0,0,0,1,1,1,1
90659854,1,1.723384895,0,0.657894737,0.342105263,0,0,0,0,0,0,0,0,0,1,1,1,1
90982604,1,1.332392378,0,0.766233766,0.038961039,0.194805195,1,1,0,0,0,0,0,0,0,0,1,1
91162581,1,0.684938036,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1
91440380,1,3.615384615,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1
91638853,1,2.476060192,0,0.666666667,0.333333333,0,0,0,0,0,0,0,0,0,1,1,1,1
91659548,1,2.628,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1
91933827,1,4.456621005,0,0.633802817,0.028169014,0.338028169,1,0,1,0,0,0,1,0,1,0,1,1
92041890,1,1.097938144,0,0.420289855,0.028985507,0.550724638,1,0,0,0,0,0,1,1,1,1,1,0
92158449,1,3.630914826,0,0.857142857,0,0.142857143,1,0,0,0,0,0,1,0,1,0,1,1
92306071,1,2.347204161,0,0.641025641,0.358974359,0,0,0,0,0,0,0,0,0,0,1,1,1
92397636,1,4.497797357,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1
92618523,1,8.30952381,0,0.4375,0.3125,0.25,0,1,0,0,0,0,0,0,1,1,0,0
92964993,1,0.97242706,0,0.468531469,0.041958042,0.48951049,0,0,0,0,1,0,0,1,1,1,0,1
93083959,1,1.385843164,0,0.811688312,0.012987013,0.175324675,1,0,0,0,0,0,1,0,1,1,1,1
93234710,1,2.623853211,0,0.928571429,0,0.071428571,1,0,0,0,0,0,0,0,0,0,1,1
93262347,1,2.496134021,0,0.971962617,0.021806854,0.00623053,0,1,0,1,0,1,0,1,0,1,0,1
93273910,1,2.344262295,0,0.840277778,0.013888889,0.145833333,0,0,0,0,0,0,1,1,1,1,0,1
93658002,1,1.822243346,0,0.666666667,0.333333333,0,0,0,0,0,0,0,0,0,0,1,1,1
93664414,1,1.604237288,0,0.518518519,0.481481481,0,0,0,0,0,0,0,0,0,1,1,1,1
93703378,1,2.694308943,0,0.571428571,0.428571429,0,0,0,0,0,0,0,1,0,1,1,1,1
93906216,1,4.513089005,0,0.846153846,0,0.153846154,0,0,0,1,0,0,0,1,0,1,1,1
93934842,1,1.751621872,0,0.592592593,0.407407407,0,0,0,0,0,0,0,0,0,1,1,1,0
94111019,1,4.540469974,0,0.76,0.013333333,0.226666667,0,0,0,1,0,0,0,1,1,1,0,0
94445660,1,1.811853246,0,0.566666667,0.433333333,0,0,0,0,0,0,0,0,0,1,1,1,1
94666151,1,4.090128755,0,0.696428571,0,0.303571429,0,0,0,0,0,0,1,0,1,1,1,1
95011572,1,17.48780488,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
95045457,1,2.31621937,0,0.95992796,0.038721297,0.001350743,1,1,0,0,0,0,1,0,0,1,1,1
95091578,1,14.04255319,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
95288165,1,4.708154506,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1
95328374,1,8.599009901,0,0.6,0,0.4,1,1,0,0,0,0,0,0,1,0,0,1
95333551,1,2.067497404,0,0.84,0.04,0.12,1,1,0,0,0,0,0,1,1,1,1,1
95419763,1,2.057712487,0,0.509433962,0.433962264,0.056603774,0,0,0,0,0,0,0,1,1,1,1,1
95665667,1,2.455136541,0,0.95,0.05,0,1,0,0,0,0,0,1,0,0,0,1,1
95690748,1,2.548951049,0,0.829268293,0.024390244,0.146341463,0,0,0,0,0,1,0,1,0,0,1,0
96255054,1,1.428057554,0,0.952755906,0.015748031,0.031496063,0,0,0,0,0,0,0,0,1,0,1,1
96378556,1,3.702564103,0,0.991967871,0,0.008032129,0,0,0,0,0,0,0,1,1,1,1,1
96444091,1,2.642105263,0,0.631578947,0,0.368421053,1,1,0,0,0,0,0,0,0,0,0,1
96452578,1,4.957317073,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1
96668347,1,2.011156187,0,0.933962264,0.047169811,0.018867925,0,1,1,0,0,0,0,0,0,1,1,1
96685088,1,1.139705882,0,0.992831541,0.007168459,0,0,0,0,1,0,0,0,0,0,0,0,0
96828368,1,5.3359375,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
97006046,1,2.282782212,0,0.855555556,0,0.144444444,1,1,0,0,0,0,0,1,1,1,1,0
97015370,1,3.345117845,0,0.913043478,0.032608696,0.054347826,1,0,0,0,0,0,0,1,1,1,1,0
97044468,1,7.450199203,0,0.928571429,0.071428571,0,1,1,0,0,0,0,0,0,0,0,1,0
97077079,1,1.357864358,0,0.926470588,0.067647059,0.005882353,1,0,0,0,0,0,0,0,0,1,1,1
97227784,1,2.164324324,0,0.916666667,0.016666667,0.066666667,1,0,0,0,0,0,0,1,1,1,1,1
97241231,1,1.578034682,0,0.705882353,0.294117647,0,1,0,0,0,0,0,0,0,0,1,1,1
97242352,1,2.269454123,0,0.785714286,0.214285714,0,0,0,0,0,0,0,0,0,0,1,1,1
97534341,1,3.123595506,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
97669478,1,25.48275862,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
97717951,1,1.692573402,0,0.628571429,0.371428571,0,1,0,0,0,0,0,0,0,0,1,1,1
97901174,1,19.15,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
97901292,1,17.29545455,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
97903329,1,22.66666667,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
97925415,1,2.109589041,0,0.993506494,0,0.006493506,1,1,0,0,0,0,1,1,0,1,1,1
98032954,1,9.294117647,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
98034594,1,18.26190476,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
98034633,1,13.20338983,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
98054801,1,3.642585551,0,0.811881188,0,0.188118812,1,1,1,0,0,0,0,0,0,1,1,0
98070360,1,1.688114388,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
98123278,1,2.636363636,0,0.882352941,0.058823529,0.058823529,0,1,0,0,0,0,0,1,0,0,0,0
98422697,1,4.441509434,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
98444244,1,1.780285036,0,0.442622951,0.344262295,0.213114754,0,1,0,0,0,0,0,0,0,0,1,0
98475185,1,2.313294798,0,0.936708861,0.050632911,0.012658228,0,0,1,0,0,0,0,1,1,0,0,1
98537063,1,3.502358491,0,0.952380952,0,0.047619048,0,0,1,0,0,0,1,1,0,0,1,1
98691180,1,12.27642276,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
98756762,1,2.496259352,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1
98888058,1,2.058631922,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
98947784,1,3.115805947,0,0.810810811,0.067567568,0.121621622,0,0,0,0,0,0,0,0,0,1,1,1
99073918,1,1.71467639,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
99323986,1,2.645348837,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
99559113,1,3.364705882,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
100024367,1,2.201783724,0,0.914285714,0.085714286,0,1,0,0,0,0,0,0,1,1,0,1,1
100065024,1,2.684986595,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
100257788,1,2.021319797,0,0.913793103,0.068965517,0.017241379,0,0,0,0,0,0,0,0,1,1,1,0
100320771,1,3.564231738,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1
100394441,1,1.006763285,0,0.663507109,0.063981043,0.272511848,1,0,1,1,1,0,0,0,0,1,0,0
100414500,1,4.62195122,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
100480429,1,4.041436464,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
100607808,1,16.13888889,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1
100610528,1,4.113846154,0,0.913043478,0,0.086956522,1,0,0,0,0,0,0,1,1,0,1,1
100767001,1,0.926886792,0,0.714285714,0.285714286,0,0,0,0,0,0,0,1,1,1,1,1,1
100845769,1,4.496575342,0,0.862068966,0.068965517,0.068965517,1,0,0,0,0,0,0,1,1,1,1,1
100989984,1,1.286966046,0,0.913580247,0.074074074,0.012345679,1,1,1,0,0,0,0,0,0,1,1,0
101330311,1,1.208892025,0,0.592485549,0.057803468,0.349710983,1,1,0,0,0,0,0,1,1,1,1,0
101560756,1,9.5,0,0.797101449,0,0.202898551,1,1,0,0,0,0,0,0,1,1,0,0
101615403,1,4.216783217,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
101704064,1,5.111111111,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
101766819,1,2.700404858,0,0.432098765,0.012345679,0.555555556,1,0,0,0,0,0,0,1,1,1,1,0
101859187,1,4.166281755,0,0.99,0,0.01,0,1,1,0,0,0,0,0,0,0,1,1
101861459,1,2.678035471,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
101870513,1,4.461254613,0,0.956521739,0,0.043478261,1,0,0,0,0,0,0,0,0,1,1,1
101874819,1,3.517857143,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1
101912883,1,4.481617647,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0
101953289,1,2.974588939,0,0.903846154,0.096153846,0,1,1,1,0,0,0,0,0,0,1,1,1
101964632,1,2.961722488,0,0.884057971,0.028985507,0.086956522,0,1,1,1,0,0,0,1,0,0,1,0
102044309,1,3.740524781,0,0.909090909,0,0.090909091,0,0,0,0,0,0,1,1,0,1,1,1
102091443,1,2.232371795,0,0.580357143,0.0625,0.357142857,1,0,0,0,0,0,0,1,1,1,1,1
102128244,1,2.897250362,0,0.986486486,0,0.013513514,0,0,0,0,0,0,0,1,1,1,1,1
102158636,1,4.602409639,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0
102216171,1,3.948805461,0,0.84,0,0.16,0,0,0,0,0,0,0,1,0,0,1,0
102372459,1,3.133020344,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1
102377614,1,2.777777778,0,0.947368421,0.052631579,0,0,0,1,0,1,0,0,0,1,0,0,0
102388239,1,1.451094891,0,0.627802691,0.358744395,0.013452915,1,1,0,0,0,0,1,1,0,1,1,0
102416124,1,4.184210526,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0
102425480,1,2.699460916,0,0.9,0.08,0.02,0,1,0,0,0,0,0,0,1,1,1,0
102461983,1,3.848648649,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1
102503569,1,12.83606557,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
102508500,1,3.882352941,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
102508730,1,3.993243243,0,0.952380952,0,0.047619048,1,0,0,0,0,0,0,1,0,1,1,1
102514432,1,10.95774648,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
102744481,1,3.191176471,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
102787977,1,3.084745763,0,0.666666667,0,0.333333333,0,0,1,1,0,0,0,0,0,0,1,0
